289,Game of Life,54.5%,Medium,1.9095955742703714, https://leetcode.com/problems/game-of-life
1086,High Five,79.7%,Easy,1.8728225432316814, https://leetcode.com/problems/high-five
42,Trapping Rain Water,48.9%,Hard,1.7465805642808125, https://leetcode.com/problems/trapping-rain-water
209,Minimum Size Subarray Sum,38.2%,Medium,1.3987846835630127, https://leetcode.com/problems/minimum-size-subarray-sum
780,Reaching Points,29.4%,Hard,1.0654848189471613, https://leetcode.com/problems/reaching-points
166,Fraction to Recurring Decimal,21.6%,Medium,1.042800072024958, https://leetcode.com/problems/fraction-to-recurring-decimal
1041,Robot Bounded In Circle,49.6%,Medium,0.695004191307158, https://leetcode.com/problems/robot-bounded-in-circle
387,First Unique Character in a String,53.4%,Easy,0.632243999450364, https://leetcode.com/problems/first-unique-character-in-a-string
1163,Last Substring in Lexicographical Order,33.9%,Hard,0.6115111972698513, https://leetcode.com/problems/last-substring-in-lexicographical-order
238,Product of Array Except Self,60.1%,Medium,0.6032226884679701, https://leetcode.com/problems/product-of-array-except-self
4,Median of Two Sorted Arrays,29.6%,Hard,0.5686741732514908, https://leetcode.com/problems/median-of-two-sorted-arrays
862,Shortest Subarray with Sum at Least K,24.6%,Hard,0.4965766780244703, https://leetcode.com/problems/shortest-subarray-with-sum-at-least-k
443,String Compression,41.3%,Easy,0.35323767072881695, https://leetcode.com/problems/string-compression
524,Longest Word in Dictionary through Deleting,48.4%,Medium,0.3371083689581862, https://leetcode.com/problems/longest-word-in-dictionary-through-deleting
592,Fraction Addition and Subtraction,49.0%,Medium,0.32423966818557853, https://leetcode.com/problems/fraction-addition-and-subtraction
49,Group Anagrams,56.9%,Medium,0.2956303911813633, https://leetcode.com/problems/group-anagrams
64,Minimum Path Sum,54.5%,Medium,0.26326216391582735, https://leetcode.com/problems/minimum-path-sum
532,K-diff Pairs in an Array,31.6%,Easy,0.15718558352241233, https://leetcode.com/problems/k-diff-pairs-in-an-array
706,Design HashMap,61.3%,Easy,0.1476880076475794, https://leetcode.com/problems/design-hashmap
688,Knight Probability in Chessboard,48.9%,Medium,0.14465605390747982, https://leetcode.com/problems/knight-probability-in-chessboard
121,Best Time to Buy and Sell Stock,50.5%,Easy,0.14290237960985536, https://leetcode.com/problems/best-time-to-buy-and-sell-stock
54,Spiral Matrix,34.1%,Medium,0.12572728493821236, https://leetcode.com/problems/spiral-matrix
657,Robot Return to Origin,73.5%,Easy,0.10469804461670518, https://leetcode.com/problems/robot-return-to-origin
326,Power of Three,42.1%,Easy,0.09026419332308504, https://leetcode.com/problems/power-of-three
942,DI String Match,72.6%,Easy,0.08495672247596549, https://leetcode.com/problems/di-string-match
939,Minimum Area Rectangle,51.8%,Medium,0.08361414004113359, https://leetcode.com/problems/minimum-area-rectangle
887,Super Egg Drop,27.1%,Hard,0.08054440988796595, https://leetcode.com/problems/super-egg-drop
8,String to Integer (atoi),15.4%,Medium,0.07412832776627384, https://leetcode.com/problems/string-to-integer-atoi
547,Friend Circles,58.6%,Medium,0.07408600065076033, https://leetcode.com/problems/friend-circles
1051,Height Checker,71.1%,Easy,0.06960783038095686, https://leetcode.com/problems/height-checker
460,LFU Cache,34.2%,Hard,0.06836374280939023, https://leetcode.com/problems/lfu-cache
33,Search in Rotated Sorted Array,34.5%,Medium,0.06345616594863132, https://leetcode.com/problems/search-in-rotated-sorted-array
11,Container With Most Water,50.8%,Medium,0.060358007567261264, https://leetcode.com/problems/container-with-most-water
