ID,Title,Acceptance,Difficulty,Frequency,Leetcode Question Link
1,Two Sum,45.6%,Easy,0.3464144405513164, https://leetcode.com/problems/two-sum
2,Add Two Numbers,33.9%,Medium,0.303844163691924, https://leetcode.com/problems/add-two-numbers
21,Merge Two Sorted Lists,53.5%,Easy,0.2612738868325316, https://leetcode.com/problems/merge-two-sorted-lists
1096,Brace Expansion II,62.2%,Hard,0.2363887780642304, https://leetcode.com/problems/brace-expansion-ii
741,Cherry Pickup,33.9%,Hard,0.20909179785855941, https://leetcode.com/problems/cherry-pickup
5,Longest Palindromic Substring,29.5%,Medium,0.18726302339313927, https://leetcode.com/problems/longest-palindromic-substring
3,Longest Substring Without Repeating Characters,30.4%,Medium,0.14469274653374686, https://leetcode.com/problems/longest-substring-without-repeating-characters
82,Remove Duplicates from Sorted List II,36.8%,Medium,0.1110882064011508, https://leetcode.com/problems/remove-duplicates-from-sorted-list-ii
274,H-Index,36.1%,Medium,0.07416907257227875, https://leetcode.com/problems/h-index
706,Design HashMap,61.3%,Easy,0.0683442674369718, https://leetcode.com/problems/design-hashmap
22,Generate Parentheses,62.7%,Medium,0.06759329113252818, https://leetcode.com/problems/generate-parentheses
115,Distinct Subsequences,38.3%,Hard,0.061494781607806234, https://leetcode.com/problems/distinct-subsequences
739,Daily Temperatures,63.3%,Medium,0.06111383323222972, https://leetcode.com/problems/daily-temperatures
420,Strong Password Checker,14.0%,Hard,0.061087691979838175, https://leetcode.com/problems/strong-password-checker
218,The Skyline Problem,34.6%,Hard,0.0564413109049518, https://leetcode.com/problems/the-skyline-problem
76,Minimum Window Substring,34.6%,Hard,0.05473322196089386, https://leetcode.com/problems/minimum-window-substring
728,Self Dividing Numbers,74.3%,Easy,0.054658412537864055, https://leetcode.com/problems/self-dividing-numbers
15,3Sum,26.8%,Medium,0.05357467464947331, https://leetcode.com/problems/3sum
206,Reverse Linked List,62.5%,Easy,0.046346967254127305, https://leetcode.com/problems/reverse-linked-list
725,Split Linked List in Parts,52.2%,Medium,0.04603804920255727, https://leetcode.com/problems/split-linked-list-in-parts
53,Maximum Subarray,46.5%,Easy,0.04299340685592046, https://leetcode.com/problems/maximum-subarray
37,Sudoku Solver,43.6%,Hard,0.040527833612118376, https://leetcode.com/problems/sudoku-solver
25,Reverse Nodes in k-Group,42.1%,Hard,0.040236757867738004, https://leetcode.com/problems/reverse-nodes-in-k-group
202,Happy Number,50.4%,Easy,0.03853744444187023, https://leetcode.com/problems/happy-number
42,Trapping Rain Water,48.9%,Hard,0.038490960607653675, https://leetcode.com/problems/trapping-rain-water
560,Subarray Sum Equals K,43.9%,Medium,0.037871360699521406, https://leetcode.com/problems/subarray-sum-equals-k
7,Reverse Integer,25.8%,Easy,0.03703110993069894, https://leetcode.com/problems/reverse-integer
31,Next Permutation,32.6%,Medium,0.03686102113159897, https://leetcode.com/problems/next-permutation
74,Search a 2D Matrix,36.5%,Medium,0.03685354875882915, https://leetcode.com/problems/search-a-2d-matrix
4,Median of Two Sorted Arrays,29.6%,Hard,0.034565653112280895, https://leetcode.com/problems/median-of-two-sorted-arrays
214,Shortest Palindrome,29.8%,Hard,0.03419136474827932, https://leetcode.com/problems/shortest-palindrome
12,Integer to Roman,55.1%,Medium,0.03370158881097552, https://leetcode.com/problems/integer-to-roman
617,Merge Two Binary Trees,74.1%,Easy,0.03264929866766111, https://leetcode.com/problems/merge-two-binary-trees
1114,Print in Order,65.7%,Easy,0.0317486983145803, https://leetcode.com/problems/print-in-order
55,Jump Game,34.6%,Medium,0.030985252381807864, https://leetcode.com/problems/jump-game
368,Largest Divisible Subset,38.0%,Medium,0.030351343424138456, https://leetcode.com/problems/largest-divisible-subset
176,Second Highest Salary,31.6%,Easy,0.029252542837437355, https://leetcode.com/problems/second-highest-salary
1108,Defanging an IP Address,87.5%,Easy,0.02901382119071579, https://leetcode.com/problems/defanging-an-ip-address
219,Contains Duplicate II,37.7%,Easy,0.028500979167549973, https://leetcode.com/problems/contains-duplicate-ii
11,Container With Most Water,50.8%,Medium,0.02727648457622222, https://leetcode.com/problems/container-with-most-water
343,Integer Break,50.4%,Medium,0.027157133968907482, https://leetcode.com/problems/integer-break
312,Burst Balloons,51.8%,Hard,0.02552786995334295, https://leetcode.com/problems/burst-balloons
220,Contains Duplicate III,20.9%,Medium,0.024876904755404577, https://leetcode.com/problems/contains-duplicate-iii
395,Longest Substring with At Least K Repeating Characters,41.4%,Medium,0.024228925974379843, https://leetcode.com/problems/longest-substring-with-at-least-k-repeating-characters
836,Rectangle Overlap,48.6%,Easy,0.024228925974379843, https://leetcode.com/problems/rectangle-overlap
221,Maximal Square,37.7%,Medium,0.022108490754203434, https://leetcode.com/problems/maximal-square
18,4Sum,33.7%,Medium,0.022011160101351537, https://leetcode.com/problems/4sum
45,Jump Game II,30.6%,Hard,0.021353124470568974, https://leetcode.com/problems/jump-game-ii
300,Longest Increasing Subsequence,42.6%,Medium,0.020893943681912164, https://leetcode.com/problems/longest-increasing-subsequence
525,Contiguous Array,42.8%,Medium,0.01975372873623256, https://leetcode.com/problems/contiguous-array
229,Majority Element II,35.6%,Medium,0.019057270410286146, https://leetcode.com/problems/majority-element-ii
146,LRU Cache,33.2%,Medium,0.01827577993873683, https://leetcode.com/problems/lru-cache
200,Number of Islands,46.8%,Medium,0.017925481766054456, https://leetcode.com/problems/number-of-islands
993,Cousins in Binary Tree,52.0%,Easy,0.017414458368636587, https://leetcode.com/problems/cousins-in-binary-tree
6,ZigZag Conversion,36.3%,Medium,0.01726827253226344, https://leetcode.com/problems/zigzag-conversion
175,Combine Two Tables,60.8%,Easy,0.017235202581487984, https://leetcode.com/problems/combine-two-tables
994,Rotting Oranges,49.2%,Medium,0.017087941897195622, https://leetcode.com/problems/rotting-oranges
389,Find the Difference,55.3%,Easy,0.016978336534417868, https://leetcode.com/problems/find-the-difference
178,Rank Scores,45.8%,Medium,0.016785958549561074, https://leetcode.com/problems/rank-scores
191,Number of 1 Bits,49.8%,Easy,0.01673523624045844, https://leetcode.com/problems/number-of-1-bits
51,N-Queens,46.6%,Hard,0.016393809775676407, https://leetcode.com/problems/n-queens
322,Coin Change,35.5%,Medium,0.016022774188122292, https://leetcode.com/problems/coin-change
204,Count Primes,31.5%,Easy,0.015842612639489526, https://leetcode.com/problems/count-primes
59,Spiral Matrix II,53.9%,Medium,0.01579187969789165, https://leetcode.com/problems/spiral-matrix-ii
238,Product of Array Except Self,60.1%,Medium,0.015629897160874744, https://leetcode.com/problems/product-of-array-except-self
561,Array Partition I,72.0%,Easy,0.015186320707985562, https://leetcode.com/problems/array-partition-i
217,Contains Duplicate,56.0%,Easy,0.015106027431013205, https://leetcode.com/problems/contains-duplicate
198,House Robber,42.0%,Easy,0.014946565030639177, https://leetcode.com/problems/house-robber
54,Spiral Matrix,34.1%,Medium,0.014776167707688753, https://leetcode.com/problems/spiral-matrix
142,Linked List Cycle II,37.3%,Medium,0.014710955064667802, https://leetcode.com/problems/linked-list-cycle-ii
41,First Missing Positive,32.0%,Hard,0.014368063266920193, https://leetcode.com/problems/first-missing-positive
315,Count of Smaller Numbers After Self,41.5%,Hard,0.014352596574956585, https://leetcode.com/problems/count-of-smaller-numbers-after-self
24,Swap Nodes in Pairs,50.4%,Medium,0.013945066390122038, https://leetcode.com/problems/swap-nodes-in-pairs
703,Kth Largest Element in a Stream,49.7%,Easy,0.013898764390814973, https://leetcode.com/problems/kth-largest-element-in-a-stream
64,Minimum Path Sum,54.5%,Medium,0.013734383449598314, https://leetcode.com/problems/minimum-path-sum
44,Wildcard Matching,24.7%,Hard,0.013703537497261858, https://leetcode.com/problems/wildcard-matching
13,Roman to Integer,55.7%,Easy,0.013645103403569418, https://leetcode.com/problems/roman-to-integer
1192,Critical Connections in a Network,48.6%,Hard,0.01352742981715631, https://leetcode.com/problems/critical-connections-in-a-network
70,Climbing Stairs,47.8%,Easy,0.013494975575004323, https://leetcode.com/problems/climbing-stairs
329,Longest Increasing Path in a Matrix,43.4%,Hard,0.013400535537482126, https://leetcode.com/problems/longest-increasing-path-in-a-matrix
85,Maximal Rectangle,37.7%,Hard,0.013333530869465187, https://leetcode.com/problems/maximal-rectangle
344,Reverse String,68.5%,Easy,0.013014662307854044, https://leetcode.com/problems/reverse-string
137,Single Number II,52.4%,Medium,0.012527567532662891, https://leetcode.com/problems/single-number-ii
88,Merge Sorted Array,39.4%,Easy,0.011986958032982505, https://leetcode.com/problems/merge-sorted-array
543,Diameter of Binary Tree,48.4%,Easy,0.011898606798495848, https://leetcode.com/problems/diameter-of-binary-tree
987,Vertical Order Traversal of a Binary Tree,36.6%,Medium,0.011601058182762062, https://leetcode.com/problems/vertical-order-traversal-of-a-binary-tree
1051,Height Checker,71.1%,Easy,0.011468015591641189, https://leetcode.com/problems/height-checker
48,Rotate Image,56.7%,Medium,0.011428695823622754, https://leetcode.com/problems/rotate-image
148,Sort List,42.3%,Medium,0.011204599012863078, https://leetcode.com/problems/sort-list
236,Lowest Common Ancestor of a Binary Tree,45.7%,Medium,0.010575891759058162, https://leetcode.com/problems/lowest-common-ancestor-of-a-binary-tree
92,Reverse Linked List II,38.8%,Medium,0.010427623162259089, https://leetcode.com/problems/reverse-linked-list-ii
234,Palindrome Linked List,39.3%,Easy,0.010171877938733932, https://leetcode.com/problems/palindrome-linked-list
61,Rotate List,30.0%,Medium,0.009925639799969955, https://leetcode.com/problems/rotate-list
113,Path Sum II,46.7%,Medium,0.009784813879998279, https://leetcode.com/problems/path-sum-ii
387,First Unique Character in a String,53.4%,Easy,0.009392680199054166, https://leetcode.com/problems/first-unique-character-in-a-string
96,Unique Binary Search Trees,52.9%,Medium,0.009242209964820877, https://leetcode.com/problems/unique-binary-search-trees
279,Perfect Squares,47.4%,Medium,0.009216655104924008, https://leetcode.com/problems/perfect-squares
20,Valid Parentheses,39.0%,Easy,0.009170695326061695, https://leetcode.com/problems/valid-parentheses
23,Merge k Sorted Lists,40.2%,Hard,0.009092808657599025, https://leetcode.com/problems/merge-k-sorted-lists
128,Longest Consecutive Sequence,45.1%,Hard,0.009051883485315484, https://leetcode.com/problems/longest-consecutive-sequence
295,Find Median from Data Stream,44.3%,Hard,0.00899893586856953, https://leetcode.com/problems/find-median-from-data-stream
139,Word Break,40.1%,Medium,0.008741314401573542, https://leetcode.com/problems/word-break
977,Squares of a Sorted Array,72.1%,Easy,0.008733679968754604, https://leetcode.com/problems/squares-of-a-sorted-array
49,Group Anagrams,56.9%,Medium,0.008538951314232168, https://leetcode.com/problems/group-anagrams
239,Sliding Window Maximum,43.0%,Hard,0.007898935224534491, https://leetcode.com/problems/sliding-window-maximum
