1,Two Sum,45.6%,Easy,0.007050281837628458, https://leetcode.com/problems/two-sum
204,Count Primes,31.5%,Easy,0.006761350978043845, https://leetcode.com/problems/count-primes
543,Diameter of Binary Tree,48.4%,Easy,0.005047966297304777, https://leetcode.com/problems/diameter-of-binary-tree
20,Valid Parentheses,39.0%,Easy,0.004938010692392608, https://leetcode.com/problems/valid-parentheses
234,Palindrome Linked List,39.3%,Easy,0.0043299483107622555, https://leetcode.com/problems/palindrome-linked-list
238,Product of Array Except Self,60.1%,Medium,0.003757284149658983, https://leetcode.com/problems/product-of-array-except-self
2,Add Two Numbers,33.9%,Medium,0.003640486182288058, https://leetcode.com/problems/add-two-numbers
206,Reverse Linked List,62.5%,Easy,0.002231770161393673, https://leetcode.com/problems/reverse-linked-list
21,Merge Two Sorted Lists,53.5%,Easy,0.002158080146984904, https://leetcode.com/problems/merge-two-sorted-lists
53,Maximum Subarray,46.5%,Easy,0.0020745819379855658, https://leetcode.com/problems/maximum-subarray
121,Best Time to Buy and Sell Stock,50.5%,Easy,0.0020383211296970956, https://leetcode.com/problems/best-time-to-buy-and-sell-stock
